relative_path,filename,suggested_family,duplicate_group_size,size_bytes,source_commit,review_status
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Arc 90L.fbx,Catwalk Walk Forward Arc 90L.fbx,locomotion,3,531616,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Arc 90R (1).fbx,Catwalk Walk Forward Arc 90R (1).fbx,locomotion,2,667696,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Arc 90R.fbx,Catwalk Walk Forward Arc 90R.fbx,locomotion,2,535392,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Crossed (1).fbx,Catwalk Walk Forward Crossed (1).fbx,locomotion,2,396720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Crossed.fbx,Catwalk Walk Forward Crossed.fbx,locomotion,2,396720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward HighKnees.fbx,Catwalk Walk Forward HighKnees.fbx,locomotion,1,397760,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Turn 90L (1).fbx,Catwalk Walk Forward Turn 90L (1).fbx,locomotion,3,546736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Turn 90L (2).fbx,Catwalk Walk Forward Turn 90L (2).fbx,locomotion,3,527840,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Turn 90L.fbx,Catwalk Walk Forward Turn 90L.fbx,locomotion,3,546736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Turn 90R (1).fbx,Catwalk Walk Forward Turn 90R (1).fbx,locomotion,2,542960,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Forward Turn 90R.fbx,Catwalk Walk Forward Turn 90R.fbx,locomotion,2,542960,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Start Backwards 180L (1).fbx,Catwalk Walk Start Backwards 180L (1).fbx,locomotion,2,472032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Start Backwards 180L.fbx,Catwalk Walk Start Backwards 180L.fbx,locomotion,2,520272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Start Backwards 180R.fbx,Catwalk Walk Start Backwards 180R.fbx,locomotion,1,531616,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Start Turn 180 Left.fbx,Catwalk Walk Start Turn 180 Left.fbx,locomotion,1,547632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Start Turn 180 Right (1).fbx,Catwalk Walk Start Turn 180 Right (1).fbx,locomotion,2,554288,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Start Turn 180 Right.fbx,Catwalk Walk Start Turn 180 Right.fbx,locomotion,2,554288,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Stop (1).fbx,Catwalk Walk Stop (1).fbx,locomotion,3,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Stop (2).fbx,Catwalk Walk Stop (2).fbx,locomotion,3,482480,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Stop Twist L.fbx,Catwalk Walk Stop Twist L.fbx,locomotion,1,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Stop Twist R (1).fbx,Catwalk Walk Stop Twist R (1).fbx,locomotion,2,459792,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Stop Twist R.fbx,Catwalk Walk Stop Twist R.fbx,locomotion,2,599648,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Stop.fbx,Catwalk Walk Stop.fbx,locomotion,3,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Turn 180 Tight L.fbx,Catwalk Walk Turn 180 Tight L.fbx,locomotion,1,709280,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Turn 180 Tight R.fbx,Catwalk Walk Turn 180 Tight R.fbx,locomotion,1,716832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Turn 180 Tight.fbx,Catwalk Walk Turn 180 Tight.fbx,locomotion,1,675264,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Turn 180 Wide L.fbx,Catwalk Walk Turn 180 Wide L.fbx,locomotion,1,682816,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Turn 180 Wide R.fbx,Catwalk Walk Turn 180 Wide R.fbx,locomotion,1,710544,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk Turn 180 Wide.fbx,Catwalk Walk Turn 180 Wide.fbx,locomotion,1,794960,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walk.fbx,Catwalk Walk.fbx,locomotion,1,1542224,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Catwalk Walking.fbx,Catwalk Walking.fbx,locomotion,1,395536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cautious Backward Walk.fbx,Cautious Backward Walk.fbx,locomotion,1,838960,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Center Block (1).fbx,Center Block (1).fbx,combat,2,389376,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Center Block.fbx,Center Block.fbx,combat,2,461664,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Change Direction.fbx,Change Direction.fbx,other,1,508928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Chapa 2.fbx,Chapa 2.fbx,other,1,418208,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Chapa Giratoria 2.fbx,Chapa Giratoria 2.fbx,other,1,531616,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Chapa-Giratoria (1).fbx,Chapa-Giratoria (1).fbx,other,2,604272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Chapa-Giratoria.fbx,Chapa-Giratoria.fbx,other,2,604272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Chapaeu De Couro.fbx,Chapaeu De Couro.fbx,other,1,655776,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Charge.fbx,Charge.fbx,other,1,775744,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Check Shoe.fbx,Check Shoe.fbx,other,1,646864,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Checking Dice.fbx,Checking Dice.fbx,other,1,934192,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cheering (1).fbx,Cheering (1).fbx,social,2,474592,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cheering While Sitting (1).fbx,Cheering While Sitting (1).fbx,interaction,4,648560,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cheering While Sitting (2).fbx,Cheering While Sitting (2).fbx,interaction,4,510336,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cheering While Sitting (3).fbx,Cheering While Sitting (3).fbx,interaction,4,495360,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cheering While Sitting.fbx,Cheering While Sitting.fbx,interaction,4,565632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cheering.fbx,Cheering.fbx,social,2,502896,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Chicken Dance.fbx,Chicken Dance.fbx,dance,1,692896,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Chip.fbx,Chip.fbx,other,1,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Circle Crunch.fbx,Circle Crunch.fbx,locomotion,1,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Clapping (1).fbx,Clapping (1).fbx,social,2,355216,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Clapping.fbx,Clapping.fbx,social,2,355216,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Clean And Jerk.fbx,Clean And Jerk.fbx,other,1,1656896,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing (1).fbx,Climbing (1).fbx,locomotion,5,501632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing (2).fbx,Climbing (2).fbx,locomotion,5,641424,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing (3).fbx,Climbing (3).fbx,locomotion,5,495792,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing (4).fbx,Climbing (4).fbx,locomotion,5,388448,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing A Rope (1).fbx,Climbing A Rope (1).fbx,locomotion,2,534272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing A Rope.fbx,Climbing A Rope.fbx,locomotion,2,550256,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing Down (1).fbx,Climbing Down (1).fbx,locomotion,2,584720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing Down Wall.fbx,Climbing Down Wall.fbx,locomotion,1,468432,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing Down.fbx,Climbing Down.fbx,locomotion,2,611792,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing Ladder.fbx,Climbing Ladder.fbx,locomotion,1,341888,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing To Top.fbx,Climbing To Top.fbx,locomotion,1,673632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Climbing.fbx,Climbing.fbx,locomotion,5,632304,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Closing A Lid.fbx,Closing A Lid.fbx,other,1,1200784,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Closing.fbx,Closing.fbx,other,1,804608,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Combo Punch.fbx,Combo Punch.fbx,combat,1,500336,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Convulsing.fbx,Convulsing.fbx,other,1,458176,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Corkscrew Evade.fbx,Corkscrew Evade.fbx,combat,1,546736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Corkscrew Kip Up.fbx,Corkscrew Kip Up.fbx,other,1,583632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Counting.fbx,Counting.fbx,other,1,770560,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cover Idle (1).fbx,Cover Idle (1).fbx,idle,2,490896,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cover Idle.fbx,Cover Idle.fbx,idle,2,498848,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cover To Stand (1).fbx,Cover To Stand (1).fbx,other,5,417136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cover To Stand (2).fbx,Cover To Stand (2).fbx,other,5,417136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cover To Stand (3).fbx,Cover To Stand (3).fbx,other,5,406880,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cover To Stand (4).fbx,Cover To Stand (4).fbx,other,5,406880,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cover To Stand.fbx,Cover To Stand.fbx,other,5,417136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cow Milking.fbx,Cow Milking.fbx,other,1,672416,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crawl Backwards.fbx,Crawl Backwards.fbx,locomotion,1,670064,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crawl Forward.fbx,Crawl Forward.fbx,locomotion,1,559040,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crawling.fbx,Crawling.fbx,locomotion,1,468608,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crazy Gesture.fbx,Crazy Gesture.fbx,social,1,715888,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cross Jumps Rotation (1).fbx,Cross Jumps Rotation (1).fbx,locomotion,2,489424,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cross Jumps Rotation.fbx,Cross Jumps Rotation.fbx,locomotion,2,489424,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cross Jumps.fbx,Cross Jumps.fbx,locomotion,1,489424,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Cross Punch.fbx,Cross Punch.fbx,combat,1,425232,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crossleg Freeze.fbx,Crossleg Freeze.fbx,other,1,495072,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Cover To Cover.fbx,Crouch Cover To Cover.fbx,other,1,423968,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Cover Turn.fbx,Crouch Cover Turn.fbx,locomotion,1,358992,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Death.fbx,Crouch Death.fbx,combat,1,529872,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Idle (1).fbx,Crouch Idle (1).fbx,idle,3,425232,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Idle (2).fbx,Crouch Idle (2).fbx,idle,3,416736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Idle 01.fbx,Crouch Idle 01.fbx,idle,1,767056,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Idle 02 Looking Around.fbx,Crouch Idle 02 Looking Around.fbx,idle,1,706720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Idle 03 Looking Over (1).fbx,Crouch Idle 03 Looking Over (1).fbx,idle,2,683232,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Idle 03 Looking Over.fbx,Crouch Idle 03 Looking Over.fbx,idle,2,683232,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Idle.fbx,Crouch Idle.fbx,idle,3,826976,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Look Around Corner.fbx,Crouch Look Around Corner.fbx,idle,1,564560,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Rapid Fire.fbx,Crouch Rapid Fire.fbx,other,1,344384,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Stop Walking.fbx,Crouch Stop Walking.fbx,locomotion,1,501376,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Strafe Run Left.fbx,Crouch Strafe Run Left.fbx,locomotion,1,384736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch To Prone.fbx,Crouch To Prone.fbx,other,1,469872,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch To Stand (1).fbx,Crouch To Stand (1).fbx,other,2,471136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch To Stand.fbx,Crouch To Stand.fbx,other,2,529632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch To Standing Idle (1).fbx,Crouch To Standing Idle (1).fbx,idle,3,375552,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch To Standing Idle (2).fbx,Crouch To Standing Idle (2).fbx,idle,3,324112,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch To Standing Idle.fbx,Crouch To Standing Idle.fbx,idle,3,375552,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch To Standing With Rifle.fbx,Crouch To Standing With Rifle.fbx,combat,1,361840,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch To Standing.fbx,Crouch To Standing.fbx,other,1,354960,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Torch Idle 02.fbx,Crouch Torch Idle 02.fbx,idle,1,756384,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Torch To Standing Torch Idle.fbx,Crouch Torch To Standing Torch Idle.fbx,idle,1,426864,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Torch Turn Left 90.fbx,Crouch Torch Turn Left 90.fbx,locomotion,1,410288,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Torch Turn Right 90.fbx,Crouch Torch Turn Right 90.fbx,locomotion,1,418752,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Torch Walk Back.fbx,Crouch Torch Walk Back.fbx,locomotion,1,395536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Torch Walk Forward (1).fbx,Crouch Torch Walk Forward (1).fbx,locomotion,2,367776,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Torch Walk Forward.fbx,Crouch Torch Walk Forward.fbx,locomotion,2,367776,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Torch Walk Right.fbx,Crouch Torch Walk Right.fbx,locomotion,1,370160,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Turn Left 90.fbx,Crouch Turn Left 90.fbx,locomotion,1,402560,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Turn Right 90 (1).fbx,Crouch Turn Right 90 (1).fbx,locomotion,2,402560,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Turn Right 90.fbx,Crouch Turn Right 90.fbx,locomotion,2,444928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Turn To Stand (1).fbx,Crouch Turn To Stand (1).fbx,locomotion,2,348736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Turn To Stand.fbx,Crouch Turn To Stand.fbx,locomotion,2,348736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Back (1).fbx,Crouch Walk Back (1).fbx,locomotion,2,393120,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Back.fbx,Crouch Walk Back.fbx,locomotion,2,403088,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Backwards Stop.fbx,Crouch Walk Backwards Stop.fbx,locomotion,1,413792,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Forward (1).fbx,Crouch Walk Forward (1).fbx,locomotion,2,391760,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Forward.fbx,Crouch Walk Forward.fbx,locomotion,2,381776,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Left (1).fbx,Crouch Walk Left (1).fbx,locomotion,2,386352,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Left.fbx,Crouch Walk Left.fbx,locomotion,2,395536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Right (1).fbx,Crouch Walk Right (1).fbx,locomotion,2,406880,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Right.fbx,Crouch Walk Right.fbx,locomotion,2,370160,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Crouch Walk Strafe Left.fbx,Crouch Walk Strafe Left.fbx,locomotion,1,400432,b50b5b2,license-review-required
